household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend
508,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,908.1600000000009,54,46,427.24000000000024,119.05999999999996,42.64,0.0,141.73000000000005,0.0,0.0,60.91
509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.14,19,16,70.77,22.04,93.38,0.0,6.53,2.99,2.95,5.79
510,1,0,8.0,2.0,5.0,1.0,0.0,103.0,0.0,0.0,0.0,6476.1699999999255,1,290,3224.4599999999837,169.68,559.1600000000005,771.5699999999998,713.2200000000009,35.81000000000001,0.0,425.93
511,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4269.579999999986,3,292,1907.390000000003,96.93999999999998,92.75999999999996,1020.0,354.3200000000001,15.0,15.15,462.8199999999999
512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.1899999999991,359,21,403.0400000000002,21.19,48.919999999999995,54.5,93.83000000000001,0.0,6.82,117.35000000000001
513,1,0,3.0,2.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,10324.729999999929,0,139,3989.9999999999895,1153.3900000000003,631.0500000000004,15.07,2776.120000000001,14.21,5.51,937.5999999999997
514,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1800.6200000000038,4,47,735.1199999999985,14.14,724.7400000000004,0.0,85.28000000000003,8.85,146.65000000000003,51.03000000000001
515,1,0,2.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1439.3200000000013,14,37,861.9300000000001,17.33,130.3,0.0,97.95999999999998,5.68,0.0,160.28000000000003
516,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.96000000000004,59,13,147.46,0.0,2.0,0.0,83.63999999999997,1.59,0.0,15.33
517,1,0,4.0,2.0,2.0,0.0,0.0,59.0,0.0,0.0,0.0,3232.0899999999897,7,89,1696.810000000004,245.57000000000005,277.88000000000017,247.23999999999998,314.96000000000004,15.74,0.0,183.83000000000004
518,1,1,3.0,2.0,1.0,0.0,3.0,51.0,3.0,1.0,0.06,3607.269999999983,9,121,2137.7099999999996,220.21999999999997,147.93,43.78,505.60000000000025,5.67,2.94,297.61000000000007
519,1,0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,776.6100000000008,44,28,470.3,15.88,79.94,0.0,72.87000000000002,38.6,0.0,34.33
520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.2600000000039,15,92,1087.8800000000017,89.93,93.00999999999998,20.0,152.03999999999996,0.0,7.2,101.05000000000003
521,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8800000000001,18,40,189.73,31.549999999999997,134.11999999999998,0.0,91.83999999999997,6.0,8.9,24.37
522,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.34,95,3,2.29,0.0,0.0,0.0,14.58,0.0,0.0,12.47
523,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3658.7599999999848,2,184,1979.860000000001,139.09999999999997,68.43000000000002,602.51,377.9600000000003,26.16,127.30000000000001,149.83
524,1,0,4.0,2.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,1916.3700000000038,26,64,607.3599999999999,3.99,460.25000000000006,19.87,472.48000000000013,4.29,0.0,58.06000000000001
525,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.5999999999999,25,29,323.7199999999999,112.57,85.75999999999998,0.0,25.909999999999997,26.660000000000004,5.71,2.49
526,1,0,5.0,2.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0,2837.1299999999906,0,134,1460.690000000002,50.64,175.45000000000005,465.52,353.54000000000013,7.97,7.78,126.68
527,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2849.4899999999875,2,105,1821.6100000000022,274.49000000000007,103.41999999999996,0.0,510.3500000000004,61.89000000000001,0.0,12.93
528,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.05999999999992,5,9,121.88,0.0,27.95,0.0,36.21,12.260000000000002,0.0,0.0
529,1,0,2.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,1781.0200000000036,67,55,1214.9900000000025,3.56,151.35999999999999,0.0,48.95000000000002,19.48,4.61,210.38999999999996
530,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1293.6400000000012,1,46,629.5700000000004,15.850000000000001,99.18999999999997,10.0,199.76,4.28,0.0,62.68000000000001
531,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.700000000001,3,32,513.0000000000002,25.18,22.43,0.0,105.94,0.0,0.0,26.700000000000003
532,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9100000000001,134,22,249.97,2.4,51.00000000000001,0.0,25.019999999999996,0.0,0.0,0.0
533,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2288.7299999999977,16,53,1331.5600000000009,14.92,134.64999999999998,0.0,266.78000000000003,0.0,0.0,323.6199999999999
534,1,0,2.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,1002.6500000000019,0,364,574.0399999999987,21.85,44.73,84.24,124.72999999999999,37.129999999999995,34.72999999999999,18.22
535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.7600000000014,1,33,600.110000000001,13.98,113.51999999999997,0.0,79.41,4.99,0.0,366.61000000000007
536,1,0,4.0,3.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,1452.9000000000033,4,78,936.5499999999996,3.98,54.550000000000004,18.0,24.08,3.98,3.33,189.92999999999995
537,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1199.8599999999994,23,37,569.0700000000005,79.23,2.94,0.0,328.24000000000007,2.0,0.0,61.489999999999995
538,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3009.9699999999852,5,52,1722.9900000000032,22.09,303.5800000000002,69.25999999999999,522.7600000000002,116.14999999999999,0.0,86.91
539,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.65,6,23,165.98,0.0,32.88,137.38,18.57,0.0,0.0,13.89
540,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1983.790000000002,3,65,844.630000000001,37.95,397.9400000000001,107.94999999999999,182.89,257.4900000000001,6.16,63.77
541,1,0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,1540.9100000000021,12,39,871.6600000000004,39.89000000000001,97.95999999999997,60.0,37.11,0.0,0.0,219.5
542,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1834.060000000002,9,98,1074.7900000000013,53.400000000000006,51.62999999999999,181.01999999999998,135.76000000000002,0.0,3.35,154.09000000000003
543,1,0,3.0,2.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,2673.5699999999883,1,80,1888.2199999999937,23.360000000000007,0.99,0.0,240.3000000000001,0.0,0.0,291.15000000000003
544,1,0,2.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1527.1100000000006,2,121,759.6400000000002,18.29,173.72999999999996,35.0,168.82000000000002,106.87000000000002,15.96,49.800000000000004
545,1,1,2.0,2.0,0.0,0.0,4.0,32.0,4.0,2.0,0.12,2125.47,10,43,1269.8300000000002,60.61000000000001,152.90999999999997,41.519999999999996,326.24,18.23,26.23,59.56
546,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3119.359999999995,7,117,1829.330000000003,11.29,52.83000000000001,520.87,116.67,0.0,0.0,208.2
547,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.1500000000012,49,51,919.2199999999997,46.86000000000001,67.82000000000002,15.0,120.56999999999996,6.89,8.31,114.2
548,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,3798.7099999999846,3,79,1901.5400000000034,148.29999999999998,339.4500000000001,90.66000000000001,529.5100000000001,111.04999999999997,33.41,328.7400000000001
549,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.450000000002,7,87,1033.1000000000006,215.96999999999997,68.85,0.0,143.04999999999993,0.0,0.0,213.06999999999994
550,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.26000000000033,21,25,186.79999999999998,49.41000000000001,83.9,0.0,18.77,0.0,0.0,81.07
551,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0400000000003,5,41,268.9899999999999,8.8,97.25999999999998,0.0,15.01,4.28,0.0,159.05000000000004
552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.7200000000003,3,36,963.6000000000005,31.700000000000003,61.35000000000002,0.0,34.059999999999995,0.0,0.0,597.27
553,1,0,5.0,1.0,3.0,1.0,0.0,76.0,0.0,0.0,0.0,5938.449999999937,1,222,3289.6599999999835,254.83000000000004,319.8800000000001,189.14,995.7100000000012,30.27,0.0,365.52
554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0800000000008,16,13,434.70000000000016,40.739999999999995,28.19,0.0,379.73000000000013,0.0,4.79,26.28
555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.6900000000003,160,20,180.32999999999998,89.63,2.7800000000000002,0.0,176.17,5.0,0.0,7.78
556,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.8600000000004,180,14,247.73999999999992,7.0,23.689999999999994,95.16000000000001,58.940000000000005,0.0,0.0,53.209999999999994
557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2099999999999,3,26,300.43,2.99,46.25,23.19,153.37999999999997,34.86999999999999,0.0,20.12
558,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2114.260000000002,5,99,1242.830000000001,10.620000000000001,101.14000000000004,0.0,134.04999999999995,0.0,0.0,345.05999999999995
559,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.34000000000003,97,27,108.75,11.93,3.99,0.0,77.02,0.0,0.0,0.0
560,1,1,5.0,4.0,0.0,1.0,3.0,90.0,3.0,0.6,0.03,5610.069999999951,0,261,2649.5299999999997,66.05000000000001,254.92,797.8299999999998,944.1300000000007,21.78,1.9,226.00000000000003
561,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.3200000000002,20,17,296.66,9.18,126.22999999999998,67.32,30.999999999999996,0.0,0.0,157.10999999999999
562,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2403.679999999998,9,61,1452.2400000000016,27.360000000000003,103.75999999999999,0.0,374.02000000000004,0.0,123.85999999999999,46.849999999999994
563,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2118.2300000000014,5,62,994.1200000000005,89.85999999999999,106.27,268.17,382.9900000000002,11.46,34.73,63.23
564,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.4300000000004,0,40,280.40000000000003,30.730000000000004,32.88,67.65,85.67000000000002,0.0,19.24,9.97
565,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.5800000000001,29,18,161.63,11.58,122.92000000000002,0.0,40.470000000000006,8.29,0.0,61.239999999999995
566,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1169.1100000000017,70,142,499.56999999999994,235.27,34.71,136.73000000000002,105.67999999999995,30.239999999999995,3.8600000000000003,45.209999999999994
567,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2292.56,0,207,1116.6500000000021,222.42000000000002,132.37,130.0,262.7800000000001,0.0,0.0,257.16999999999996
568,1,0,6.0,3.0,3.0,0.0,0.0,93.0,0.0,0.0,0.0,6037.699999999953,1,133,3500.8100000000018,60.620000000000005,192.55000000000004,0.0,396.59999999999997,9.870000000000001,128.07999999999998,681.1500000000001
569,1,0,5.0,2.0,3.0,0.0,0.0,87.0,0.0,0.0,0.0,5909.859999999909,4,89,2483.6299999999983,38.26,352.3300000000002,74.92,1459.7100000000016,1185.8600000000004,0.0,44.09
570,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1097.3899999999996,8,29,427.5100000000001,64.92,100.23000000000002,0.0,111.79,0.0,0.0,253.87000000000003
571,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.7200000000009,32,14,373.31000000000006,8.58,100.7,27.0,177.61000000000004,116.73000000000002,4.5,43.86000000000001
572,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,903.1500000000003,70,45,385.9099999999999,29.12,158.70999999999998,7.0,169.77999999999997,17.96,0.0,26.16
573,1,1,3.0,2.0,1.0,0.0,3.0,47.0,3.0,1.0,0.06,3039.09999999999,3,96,1576.680000000003,36.690000000000005,86.16999999999999,280.40999999999997,509.9800000000004,0.0,0.0,237.57000000000002
574,1,1,6.0,2.0,3.0,1.0,11.0,102.0,11.0,1.83,0.11,5170.569999999972,0,89,2855.52,283.76,250.53000000000011,238.55,1125.8000000000009,5.0,0.0,126.17999999999999
575,1,0,6.0,4.0,2.0,0.0,0.0,115.0,0.0,0.0,0.0,9732.499999999902,0,290,5763.429999999959,545.14,468.1300000000003,518.05,1210.010000000002,77.85,99.62,344.1399999999999
576,1,0,8.0,4.0,3.0,1.0,0.0,104.0,0.0,0.0,0.0,3527.1699999999805,7,160,1544.9100000000008,182.72,494.2100000000003,75.11,520.1900000000002,74.84,83.58999999999999,190.93
577,1,1,1.0,1.0,0.0,0.0,1.0,16.0,1.0,1.0,0.06,3360.429999999983,6,31,1859.480000000004,168.51999999999998,154.50999999999996,0.0,792.6000000000006,5.18,0.0,66.77
578,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2058.060000000003,0,90,929.550000000001,107.90999999999998,135.50999999999996,0.0,463.96000000000015,98.61999999999996,4.37,102.68999999999998
579,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.6,77,19,87.82999999999998,0.0,19.55,32.75,27.459999999999997,0.0,40.099999999999994,54.169999999999995
580,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1009.4000000000007,5,71,774.9400000000003,6.18,1.4,15.02,129.34999999999997,0.0,0.0,26.950000000000003
581,1,1,3.0,2.0,1.0,0.0,1.0,45.0,1.0,0.33,0.02,4516.319999999984,3,122,3358.0799999999967,41.09,193.44,45.99,460.25000000000006,68.81,9.7,50.230000000000004
582,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4031.9699999999743,2,114,2252.8199999999997,140.29999999999998,338.2400000000003,189.89000000000004,429.9900000000003,0.0,2.84,212.09
583,1,0,5.0,3.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,2563.829999999999,0,127,1129.100000000001,31.849999999999998,44.37,0.0,865.7300000000005,4.98,0.0,84.92
584,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1098.3000000000018,51,56,300.7399999999999,36.839999999999996,27.599999999999998,301.53999999999996,329.05,1.99,0.0,9.530000000000001
585,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.8100000000001,6,37,351.38000000000005,10.17,6.65,27.07,98.74999999999999,0.0,3.5700000000000003,12.0
586,1,0,6.0,2.0,3.0,1.0,0.0,96.0,0.0,0.0,0.0,4275.3499999999785,3,167,1905.6300000000056,56.099999999999994,151.85,451.02,937.659999999999,6.459999999999999,34.9,233.01000000000002
587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.63999999999996,75,18,84.82,0.0,2.57,23.009999999999998,22.65,0.0,0.0,2.09
588,1,1,7.0,3.0,3.0,1.0,16.0,112.0,16.0,2.29,0.14,7499.71999999992,4,211,2900.3399999999974,275.0199999999999,521.7000000000002,1265.02,1586.1600000000008,3.9800000000000004,7.869999999999999,444.96999999999986
589,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.09,95,15,159.16000000000003,8.83,19.37,0.0,11.48,0.0,0.0,4.81
590,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.3300000000004,2,92,1352.450000000004,5.13,147.95999999999995,0.0,352.56000000000006,0.0,0.0,412.03000000000014
591,1,0,4.0,1.0,3.0,0.0,0.0,58.0,0.0,0.0,0.0,12589.959999999857,6,296,6888.489999999912,737.7600000000002,482.2000000000003,0.0,1540.6700000000008,2.5,12.45,1518.160000000001
592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.33,20,28,357.4900000000001,17.41,51.72000000000001,0.0,25.4,0.0,0.0,33.44
593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.06000000000006,0,45,276.62000000000006,4.72,64.02,27.01,48.31,0.0,0.0,13.16
594,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2006.9400000000003,10,90,970.4200000000005,60.379999999999995,67.17,84.87,333.25999999999993,0.0,0.0,176.85999999999999
595,1,0,4.0,2.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,2077.530000000002,1,126,995.81,126.42999999999999,130.07999999999993,0.0,379.78000000000026,3.98,0.0,136.79999999999998
596,1,1,3.0,2.0,1.0,0.0,1.0,45.0,1.0,0.33,0.02,2353.429999999999,5,97,1138.050000000002,17.5,211.83000000000007,20.0,163.44000000000003,0.0,0.0,341.18
597,1,0,3.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,2947.7799999999966,1,84,1820.6000000000026,7.1000000000000005,202.53999999999994,0.0,275.5400000000001,17.07,55.81999999999999,156.4
598,1,0,5.0,3.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,2500.609999999998,5,173,1503.8600000000029,14.72,232.0000000000001,227.0,155.11000000000004,4.0,3.19,205.12999999999997
599,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.3500000000001,36,4,213.14999999999995,6.26,38.589999999999996,0.0,9.780000000000001,0.0,0.0,16.470000000000002
600,1,1,3.0,1.0,1.0,1.0,4.0,50.0,4.0,1.33,0.08,3948.0299999999925,2,114,1890.3000000000031,95.87,199.27999999999997,501.6,483.13999999999993,0.0,0.0,452.0199999999999
601,1,0,4.0,2.0,2.0,0.0,0.0,80.0,0.0,0.0,0.0,4624.52999999996,20,69,2575.9899999999957,14.330000000000002,349.1700000000001,518.3199999999999,391.8000000000002,89.73000000000002,4.02,74.45000000000002
602,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.4600000000014,2,36,437.80999999999995,8.58,46.29000000000001,290.27,108.53999999999996,5.0,0.0,25.74
603,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3157.5199999999936,101,165,1432.7000000000014,12.0,122.86999999999996,546.03,342.68000000000023,9.86,0.84,373.73999999999995
604,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1656.8300000000008,3,43,964.0500000000011,153.99000000000004,176.16000000000003,0.0,237.35000000000005,0.0,0.0,46.53000000000001
605,1,1,4.0,2.0,2.0,0.0,6.0,57.0,6.0,1.5,0.11,4372.919999999971,6,95,1963.7900000000022,26.64,184.64999999999992,738.96,1033.9099999999996,43.26,20.58,34.1
606,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2749.429999999991,9,80,1544.7700000000036,0.0,389.0200000000004,63.489999999999995,436.20000000000005,16.33,0.0,125.36
607,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3175.449999999994,16,213,1827.820000000004,22.050000000000004,80.8,370.43,237.65000000000003,23.81,28.34,220.20000000000002
608,1,0,6.0,2.0,4.0,0.0,0.0,89.0,0.0,0.0,0.0,3976.8499999999826,7,182,1715.2100000000057,24.79,129.92999999999998,0.0,1444.9000000000008,2.49,19.77,221.77000000000004
609,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1543.9300000000014,4,149,932.8699999999989,10.76,29.95,106.03,178.33999999999995,3.78,86.13999999999999,13.57
610,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.1300000000005,18,22,409.6,0.94,56.670000000000016,0.0,17.349999999999998,5.48,22.060000000000002,0.0
611,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.9500000000014,3,49,678.7999999999997,34.79,37.57,0.0,155.62999999999997,0.0,0.0,75.14
612,1,0,3.0,2.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,2624.199999999994,5,96,1664.9800000000018,0.0,29.229999999999997,203.10999999999999,357.5900000000001,10.350000000000001,7.46,81.44999999999999
613,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.36,46,6,159.87,8.95,20.62,0.0,16.22,0.0,0.0,0.0
614,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2132.550000000006,1,95,1372.5800000000036,113.65,208.0199999999999,0.0,33.43000000000001,0.0,0.0,135.51000000000002
615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.54000000000002,37,11,42.39000000000001,0.0,15.54,86.47,11.27,4.26,0.0,2.15
616,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.1400000000002,15,8,304.02000000000004,12.42,12.450000000000001,0.0,39.14000000000001,0.0,0.0,26.39
617,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.7700000000006,44,21,577.4099999999997,18.86,120.02999999999999,0.0,92.92,20.109999999999996,0.0,35.45
618,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,6294.939999999973,0,487,2438.160000000002,362.09,122.18999999999998,1554.5,632.9099999999999,0.0,104.9,286.95
619,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.52999999999999,109,4,59.27,0.0,4.0,0.0,30.259999999999998,0.0,0.0,0.0
620,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.97999999999996,15,19,102.44,7.7,31.52,40.56,50.5,35.64,0.0,4.07
621,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2304.0000000000095,1,102,1056.4699999999987,381.56000000000023,83.72999999999999,0.0,260.30999999999995,0.0,0.0,328.75
622,1,0,4.0,2.0,2.0,0.0,0.0,73.0,0.0,0.0,0.0,1933.7800000000022,1,114,1105.8600000000001,31.76,61.990000000000016,10.0,476.0800000000004,0.0,19.52,109.25000000000003
623,1,0,4.0,2.0,0.0,2.0,0.0,59.0,0.0,0.0,0.0,3771.009999999991,8,110,2305.979999999999,560.4300000000001,80.91,278.0,309.93,0.0,0.0,68.49
624,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4437.419999999983,2,128,2561.7700000000023,15.78,141.17000000000002,540.02,136.71,0.0,0.0,568.2700000000001
625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.7300000000012,11,27,376.23999999999984,76.61,186.49,7.0,68.63000000000001,0.0,7.71,39.330000000000005
626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.72,50,23,361.6200000000001,17.770000000000003,23.909999999999997,0.0,22.84,0.0,0.0,57.209999999999994
627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.8900000000012,6,38,582.9500000000002,167.19,111.69,115.00999999999999,187.09999999999997,0.0,0.0,61.57
628,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.7700000000008,91,15,417.35000000000014,57.800000000000004,66.80000000000001,0.0,228.27000000000004,14.07,0.0,0.0
629,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.50000000000017,71,26,158.23,6.58,41.17000000000001,0.0,66.79,33.3,0.0,12.24
630,1,1,5.0,3.0,2.0,0.0,5.0,87.0,5.0,1.0,0.06,6276.289999999966,7,175,2486.0599999999995,185.40000000000003,403.86000000000007,1795.3599999999997,270.5800000000001,9.58,0.0,911.89
631,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,7387.5999999999,1,397,2963.9100000000026,194.7600000000001,616.2300000000006,1588.3799999999997,695.950000000001,178.1,4.09,387.87000000000006
632,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2490.3399999999933,8,74,1228.260000000001,99.73999999999998,128.71999999999997,219.54,328.71000000000015,16.43,0.0,330.38
633,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4382.9799999999705,1,135,2072.230000000002,24.94,141.16999999999993,442.56999999999994,831.580000000001,17.93,2.96,293.6600000000001
634,1,0,3.0,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1555.1500000000015,117,35,879.4900000000011,5.199999999999999,66.02000000000001,0.0,395.6000000000002,108.69999999999999,0.0,13.34
635,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,311.88000000000005,147,31,88.37000000000003,0.0,70.38000000000002,0.0,23.809999999999995,4.48,0.0,0.0
636,1,1,7.0,2.0,4.0,1.0,3.0,111.0,3.0,0.43,0.03,7211.959999999926,1,184,4449.779999999973,117.75999999999999,554.3600000000005,164.7,662.8800000000009,5.0,0.0,591.7000000000002
637,1,0,6.0,2.0,4.0,0.0,0.0,78.0,0.0,0.0,0.0,2163.800000000004,1,86,1295.2100000000019,0.0,103.43999999999997,10.0,478.64,0.0,0.0,53.76
638,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,6464.729999999926,3,132,2626.0899999999956,283.48,552.1500000000005,1220.0700000000002,406.4700000000004,6.98,37.49,584.8700000000002
639,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.5100000000008,5,67,378.4399999999998,5.99,7.5200000000000005,0.0,36.690000000000005,0.0,0.0,119.78
640,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2141.76,113,88,1223.0200000000002,0.0,127.41999999999999,213.26,98.88999999999993,7.470000000000001,3.23,175.84000000000003
641,1,1,7.0,4.0,2.0,1.0,1.0,111.0,1.0,0.14,0.01,10664.469999999908,1,299,5465.119999999951,887.3699999999998,763.8200000000007,0.0,1374.5600000000013,274.8100000000002,66.98,617.8599999999999
642,1,0,6.0,3.0,3.0,0.0,0.0,111.0,0.0,0.0,0.0,2181.3700000000003,14,63,1081.940000000001,139.51000000000002,280.4300000000002,26.31,411.94000000000017,7.73,0.0,20.550000000000004
643,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.3900000000003,23,22,666.9599999999998,3.99,69.00999999999999,0.0,16.830000000000002,2.49,0.0,51.88
