household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
866,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519.349999999973,18,136,2588.510000000001,84.97999999999999,190.14000000000004,440.2,336.92,0.0,16.08,1240.6299999999994,3,1,1,5,Mid-value,45-54,U,15-24K,Unknown,1 Adult Kids,2,1
867,1,1,3.0,3.0,0.0,0.0,6.0,48.0,6.0,2.0,0.12,6088.839999999946,0,182,2839.0299999999997,358.4300000000001,464.64000000000027,1104.9499999999998,664.4700000000008,199.21,18.16,105.75000000000001,3,1,2,6,Mid-value,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown
868,1,0,6.0,3.0,2.0,1.0,0.0,105.0,0.0,0.0,0.0,6836.649999999932,3,162,3101.4799999999905,129.74999999999994,318.69000000000017,1166.9599999999998,1077.7400000000011,10.370000000000001,118.2,331.9000000000001,3,1,2,6,Mid-value,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
871,1,0,6.0,3.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0,10435.959999999879,2,132,5587.849999999947,274.30000000000007,1402.140000000002,181.64999999999998,1418.5800000000006,151.34000000000003,0.0,668.2000000000004,3,1,2,6,Mid-value,35-44,A,200-249K,Homeowner,2 Adults Kids,3,1
875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.2700000000018,22,68,904.2599999999993,63.620000000000005,173.07,0.0,94.05,122.19999999999996,3.52,0.0,3,0,0,3,Low-value,25-34,U,25-34K,Unknown,2 Adults Kids,3,1
878,1,1,9.0,3.0,5.0,1.0,2.0,155.0,2.0,0.22,0.01,5980.719999999957,2,181,3638.719999999992,114.51,251.34000000000003,120.0,284.2900000000001,1.5,67.74,554.09,3,1,2,6,Mid-value,25-34,U,35-49K,Unknown,1 Adult Kids,3,2
879,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,2448.5999999999967,7,96,1097.0900000000006,46.16,103.08999999999995,546.77,151.62,0.0,1.08,240.74000000000004,3,0,1,4,Mid-value,35-44,B,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
882,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4609.799999999973,9,240,3145.8899999999953,240.07,174.1,268.99,256.1700000000001,5.0,3.7,108.91,3,1,1,5,Mid-value,45-54,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
883,1,1,8.0,5.0,3.0,0.0,4.0,108.0,4.0,0.5,0.04,10165.12999999995,1,352,4693.799999999972,644.0999999999997,896.2700000000001,301.39,692.0100000000007,125.31000000000002,70.21000000000001,677.5699999999997,3,2,2,7,High-value,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
886,1,0,3.0,2.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,4890.10999999998,2,198,1289.8700000000024,101.18999999999997,106.33999999999999,812.3999999999999,1299.7900000000006,455.06,0.0,90.37,3,1,1,5,Mid-value,35-44,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
888,1,1,12.0,4.0,6.0,2.0,12.0,208.0,12.0,1.0,0.06,8689.009999999884,5,79,4966.859999999961,140.24,803.4800000000008,0.0,1820.8900000000012,51.170000000000016,2.66,318.31000000000006,3,0,2,5,Mid-value,25-34,U,150-174K,Homeowner,2 Adults Kids,3,1
889,1,1,12.0,4.0,5.0,3.0,23.0,192.0,23.0,1.92,0.12,12983.010000000024,0,216,7147.5399999999345,29.63,693.4999999999998,2440.4000000000005,1249.260000000001,82.78,8.9,228.41000000000008,3,1,3,7,High-value,25-34,A,50-74K,Homeowner,2 Adults Kids,4,2
895,1,1,10.0,5.0,5.0,0.0,3.0,178.0,3.0,0.3,0.02,8700.149999999936,11,211,4750.729999999974,83.64999999999998,701.73,668.87,1322.3000000000015,14.860000000000001,20.47,285.04,3,1,2,6,Mid-value,45-54,U,150-174K,Unknown,Single Male,1,None/Unknown
898,1,0,5.0,3.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,8355.2299999999,0,315,3020.7499999999964,153.20000000000002,1357.080000000001,1119.7899999999997,840.0300000000008,40.900000000000006,0.0,581.82,3,2,2,7,High-value,55-64,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
900,1,0,8.0,3.0,5.0,0.0,0.0,103.0,0.0,0.0,0.0,16450.53000000003,0,1223,5566.049999999953,1011.7000000000005,582.4500000000006,2857.8500000000004,3891.7999999999947,57.14000000000001,122.53000000000003,681.9000000000003,3,3,3,9,High-value,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
903,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2949.559999999994,10,72,1673.7500000000025,95.05,442.76000000000033,0.0,295.07000000000005,9.98,0.0,305.3099999999999,3,0,1,4,Mid-value,35-44,U,35-49K,Unknown,Single Male,1,None/Unknown
906,1,1,6.0,2.0,4.0,0.0,1.0,109.0,1.0,0.17,0.01,7048.709999999959,0,382,3907.019999999999,82.17,203.49000000000007,119.71,293.18999999999994,22.930000000000007,45.87,222.09999999999997,3,2,2,7,High-value,55-64,A,Under 15K,Homeowner,Single Female,2,None/Unknown
908,1,1,4.0,3.0,1.0,0.0,2.0,69.0,2.0,0.5,0.03,6097.469999999948,4,199,2945.8599999999947,355.86000000000007,399.7300000000004,440.01,395.66000000000025,119.45000000000002,0.0,1093.5100000000002,3,1,2,6,Mid-value,45-54,A,100-124K,Probable Owner,2 Adults Kids,3,1
911,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,3696.759999999975,20,75,1477.6100000000029,114.12999999999997,618.7700000000009,185.67,387.7900000000003,71.72,0.0,588.97,3,0,1,4,Mid-value,25-34,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
914,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0800000000017,2,60,840.0500000000011,83.45,100.79999999999998,0.0,194.85999999999996,0.0,144.62,268.58,3,0,0,3,Low-value,45-54,B,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
915,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,970.1100000000025,4,119,472.4299999999993,2.42,85.38999999999999,0.0,72.99,0.0,0.0,102.39000000000001,3,1,0,4,Mid-value,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown
920,1,1,6.0,2.0,3.0,1.0,4.0,77.0,4.0,0.67,0.05,5887.359999999963,1,238,2917.8999999999955,65.13000000000001,152.30999999999995,310.59,1416.8400000000015,12.97,5.59,253.68000000000004,3,1,2,6,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+
922,1,0,4.0,3.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,3336.989999999982,13,150,1441.2500000000032,27.8,461.2400000000004,399.76,421.36000000000024,93.46000000000001,5.75,212.67000000000004,3,1,1,5,Mid-value,45-54,U,35-49K,Unknown,Unknown,1,None/Unknown
926,1,0,9.0,5.0,3.0,1.0,0.0,193.0,0.0,0.0,0.0,7274.099999999928,7,241,2797.059999999993,378.1100000000001,915.5400000000017,1717.8499999999997,606.4000000000004,144.45000000000002,1.36,298.77,3,1,2,6,Mid-value,35-44,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
929,1,1,5.0,3.0,2.0,0.0,4.0,85.0,4.0,0.8,0.05,5342.549999999955,5,244,3110.1499999999905,155.17,102.36,774.6699999999998,334.0900000000003,0.0,16.24,376.96,3,1,1,5,Mid-value,45-54,B,25-34K,Renter,1 Adult Kids,2,1
932,1,0,12.0,5.0,7.0,0.0,0.0,166.0,0.0,0.0,0.0,5845.95999999997,20,158,3191.3099999999954,17.98,589.3000000000002,10.760000000000002,876.4600000000002,2.49,0.0,456.91999999999996,3,1,2,6,Mid-value,19-24,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown
934,1,1,9.0,4.0,4.0,1.0,1.0,120.0,1.0,0.11,0.01,10709.379999999966,3,234,6194.309999999979,446.3599999999998,905.5900000000003,196.42,661.9400000000006,45.550000000000004,0.0,1124.6400000000006,3,1,2,6,Mid-value,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown
939,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5254.659999999966,2,154,3047.9099999999894,175.88000000000002,215.5699999999999,110.0,921.040000000001,19.0,3.45,307.44000000000005,3,1,1,5,Mid-value,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
941,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,2206.0599999999995,1,122,1078.3900000000006,43.18000000000001,68.88999999999999,190.52999999999997,431.4400000000004,37.389999999999986,34.67,47.88000000000001,3,1,0,4,Mid-value,19-24,A,200-249K,Unknown,2 Adults No Kids,2,None/Unknown
946,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,2530.4499999999985,2,136,1363.3500000000047,125.60000000000002,299.53000000000014,0.0,264.49,0.0,22.269999999999996,208.17000000000002,3,1,1,5,Mid-value,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown
947,1,1,7.0,5.0,2.0,0.0,4.0,104.0,4.0,0.57,0.04,2305.509999999997,1,221,1476.25,147.71000000000004,70.73,37.0,96.11999999999999,0.0,1.84,194.1099999999999,3,1,0,4,Mid-value,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown
949,1,1,8.0,3.0,3.0,2.0,3.0,156.0,3.0,0.38,0.02,5799.969999999958,4,134,2905.1799999999967,112.98000000000002,459.6700000000004,1166.04,446.14,22.970000000000002,3.89,280.75,3,1,2,6,Mid-value,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
955,1,0,7.0,2.0,5.0,0.0,0.0,108.0,0.0,0.0,0.0,4053.689999999981,0,274,2542.989999999998,32.52,203.39000000000007,340.6,315.74000000000046,0.0,42.36000000000001,298.0200000000001,3,1,1,5,Mid-value,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown
956,1,1,4.0,3.0,1.0,0.0,1.0,69.0,1.0,0.25,0.01,10231.92999999992,0,621,3333.539999999979,380.9400000000001,401.40000000000026,105.0,940.7100000000004,35.43,0.0,1384.3800000000006,3,2,2,7,High-value,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
960,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2447.4899999999975,1,106,1624.5400000000031,44.31,173.53000000000006,33.0,387.7600000000001,33.42,0.0,63.790000000000006,3,0,1,4,Mid-value,35-44,A,125-149K,Homeowner,2 Adults Kids,5+,3+
968,1,1,10.0,5.0,5.0,0.0,1.0,146.0,1.0,0.1,0.01,9805.109999999922,0,167,6116.349999999955,169.01,567.0600000000009,0.0,1065.030000000002,41.0,19.119999999999997,911.9100000000001,3,1,2,6,Mid-value,35-44,B,35-49K,Renter,1 Adult Kids,2,1
971,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,3676.149999999978,0,126,2138.1600000000035,135.08000000000004,231.4,10.41,464.7700000000001,22.710000000000004,0.0,141.71999999999997,3,1,1,5,Mid-value,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1
973,1,0,9.0,3.0,3.0,3.0,0.0,147.0,0.0,0.0,0.0,13486.319999999869,1,84,3199.5199999999854,508.65999999999985,1153.6400000000012,206.73,1208.670000000001,5535.4899999999325,0.0,768.36,3,0,3,6,Mid-value,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2
976,1,0,3.0,2.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,6190.509999999918,5,82,3073.869999999994,401.63000000000017,785.080000000001,39.88,998.160000000001,19.240000000000002,139.96999999999997,128.85,3,0,2,5,Mid-value,25-34,A,200-249K,Homeowner,2 Adults Kids,5+,3+
979,1,1,13.0,4.0,8.0,1.0,28.0,183.0,28.0,2.15,0.15,12854.659999999894,1,205,5562.679999999955,167.20000000000005,740.3200000000002,754.3299999999999,1993.7100000000032,845.0400000000002,4.03,1264.0899999999997,3,1,3,7,High-value,35-44,B,35-49K,Homeowner,1 Adult Kids,2,1
981,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.1100000000008,21,36,766.7000000000008,26.82,209.60999999999996,0.0,130.52,5.0,0.0,30.949999999999996,3,0,0,3,Low-value,45-54,A,25-34K,Homeowner,Single Female,2,None/Unknown
982,1,1,14.0,3.0,9.0,2.0,19.0,226.0,19.0,1.36,0.08,18790.34000000015,1,412,8167.349999999869,73.11,1598.4400000000023,3245.270000000001,2844.739999999989,6.68,27.33,1568.81,3,2,3,8,High-value,45-54,U,35-49K,Unknown,2 Adults Kids,4,2
983,1,1,6.0,3.0,1.0,2.0,2.0,86.0,2.0,0.33,0.02,3807.1499999999814,0,196,2267.8100000000063,189.23999999999995,165.98000000000002,0.0,343.5599999999997,14.24,11.629999999999999,346.89,3,1,1,5,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1
986,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1827.8700000000024,13,90,1012.4000000000011,114.78999999999998,17.060000000000002,0.0,238.96000000000006,0.0,0.0,73.07,3,0,0,3,Low-value,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown
992,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.3500000000003,0,102,347.15000000000015,14.280000000000001,61.6,153.98000000000002,156.80999999999995,13.86,22.989999999999995,6.51,3,0,0,3,Low-value,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1
993,1,1,8.0,3.0,4.0,1.0,6.0,133.0,6.0,0.75,0.05,3064.869999999989,8,126,1878.660000000005,250.08,296.52000000000015,39.260000000000005,168.70000000000007,22.44,34.669999999999995,158.59,3,1,1,5,Mid-value,55-64,A,50-74K,Homeowner,1 Adult Kids,5+,3+
996,1,0,5.0,4.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,2220.8500000000013,0,139,908.4700000000008,217.97,181.1500000000001,13.1,489.19000000000017,2.5,2.87,156.61000000000004,3,1,0,4,Mid-value,55-64,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
997,1,0,10.0,3.0,4.0,3.0,0.0,173.0,0.0,0.0,0.0,4646.809999999969,0,92,3067.0899999999942,34.74,182.03,227.96,606.2500000000006,36.59,45.86,206.23000000000005,3,0,1,4,Mid-value,45-54,U,75-99K,Homeowner,Single Male,1,None/Unknown
1001,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,4081.9999999999795,1,90,2703.9699999999943,63.809999999999995,108.06000000000003,0.0,889.6300000000003,44.18000000000001,0.0,79.12,3,0,1,4,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
1003,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2588.7299999999946,28,63,1084.4000000000017,180.80000000000004,134.4799999999999,0.0,207.49000000000004,5.42,0.0,426.88000000000005,3,0,1,4,Mid-value,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown
1004,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,3708.7199999999784,2,253,1878.8600000000056,0.0,101.10999999999999,1081.5,171.89000000000007,0.0,0.0,51.77999999999999,3,1,1,5,Mid-value,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown
1012,1,1,4.0,4.0,0.0,0.0,1.0,64.0,1.0,0.25,0.02,2342.5099999999934,38,121,1092.6599999999999,69.97000000000001,106.13999999999999,276.01,374.12000000000023,43.540000000000006,90.88,75.75,3,1,0,4,Mid-value,35-44,A,35-49K,Unknown,Unknown,5+,3+
1014,1,0,7.0,3.0,3.0,1.0,0.0,125.0,0.0,0.0,0.0,4199.75999999996,8,161,2051.330000000009,68.92000000000002,556.4100000000007,232.25,231.92000000000007,45.940000000000005,23.25,233.24000000000007,3,1,1,5,Mid-value,45-54,A,15-24K,Unknown,2 Adults Kids,4,2
1015,1,1,5.0,4.0,0.0,1.0,4.0,65.0,4.0,0.8,0.06,3807.719999999991,1,108,2520.7100000000078,5.25,327.48000000000036,39.69,378.2300000000001,129.14999999999998,0.0,106.55999999999996,3,0,1,4,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
1018,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2138.590000000003,4,167,1269.8400000000017,91.50999999999999,66.39000000000001,65.02,333.26000000000016,6.760000000000001,5.67,126.71000000000001,3,1,0,4,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+
1020,1,1,5.0,3.0,2.0,0.0,1.0,84.0,1.0,0.2,0.01,9561.459999999903,0,171,5163.0499999999465,135.20000000000002,611.1400000000009,85.56,1239.7000000000014,64.45,0.0,963.4499999999997,3,1,2,6,Mid-value,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
1021,1,0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,2086.1200000000026,3,99,1167.2800000000004,56.71000000000001,128.43999999999994,0.0,377.93000000000006,22.329999999999995,0.0,71.72,3,0,0,3,Low-value,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+
1024,1,1,7.0,3.0,2.0,2.0,1.0,136.0,1.0,0.14,0.01,9448.749999999933,4,145,4627.199999999993,666.8300000000003,604.5600000000007,251.14000000000001,1106.410000000001,0.0,5.51,1397.6,3,1,2,6,Mid-value,25-34,A,Under 15K,Homeowner,2 Adults Kids,4,2
1031,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4232.119999999972,154,146,1573.3100000000022,211.8600000000001,309.3600000000002,970.02,730.8000000000008,6.43,0.0,171.61,2,1,1,4,Mid-value,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1038,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1601.9999999999998,9,275,844.6100000000014,80.21,119.37999999999998,0.0,79.52000000000001,0.0,0.0,269.0799999999999,3,1,0,4,Mid-value,55-64,U,Under 15K,Probable Renter,Single Male,1,None/Unknown
1040,1,1,7.0,3.0,4.0,0.0,1.0,109.0,1.0,0.14,0.01,5664.739999999935,1,229,3663.4599999999728,273.58000000000004,132.31999999999996,0.0,1047.4100000000014,209.42000000000002,0.0,66.7,3,1,2,6,Mid-value,25-34,B,100-124K,Unknown,Single Male,1,None/Unknown
1041,1,0,8.0,3.0,5.0,0.0,0.0,126.0,0.0,0.0,0.0,7156.699999999936,0,291,4087.0299999999907,278.29999999999995,230.52000000000007,0.0,734.3300000000004,10.76,143.76999999999998,706.7700000000006,3,2,2,7,High-value,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown
1042,1,0,7.0,4.0,1.0,2.0,0.0,132.0,0.0,0.0,0.0,5284.119999999969,5,248,2976.9199999999983,260.44999999999993,362.90000000000026,298.83,395.40000000000003,31.500000000000007,0.0,422.19,3,1,1,5,Mid-value,25-34,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1045,1,0,5.0,3.0,2.0,0.0,0.0,80.0,0.0,0.0,0.0,4893.109999999958,1,295,2366.290000000002,199.49,249.67000000000007,1271.8400000000001,294.12000000000006,36.61000000000001,25.22,117.07,3,2,1,6,Mid-value,25-34,A,Under 15K,Homeowner,Single Male,2,None/Unknown
1053,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,4616.419999999975,4,96,1370.0700000000015,1020.1800000000001,959.2800000000009,74.9,98.61,137.78,120.66000000000003,461.83000000000004,3,0,1,4,Mid-value,55-64,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
1057,1,0,7.0,2.0,5.0,0.0,0.0,125.0,0.0,0.0,0.0,8219.339999999896,1,184,4830.579999999963,1084.1200000000015,276.05000000000007,0.0,1133.440000000001,70.79,579.2399999999998,6.91,3,1,2,6,Mid-value,35-44,U,50-74K,Unknown,Single Male,1,None/Unknown
1060,1,0,9.0,5.0,4.0,0.0,0.0,141.0,0.0,0.0,0.0,6096.9299999999575,39,64,3796.269999999983,376.59000000000015,230.62999999999994,22.44,845.4700000000003,0.0,0.0,477.0100000000001,3,0,2,5,Mid-value,35-44,B,35-49K,Renter,2 Adults No Kids,2,None/Unknown
1062,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1495.7600000000018,0,216,1065.2400000000007,74.97999999999998,24.8,0.0,20.57,0.0,11.8,97.16999999999999,3,1,0,4,Mid-value,65+,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
1066,1,1,7.0,3.0,4.0,0.0,4.0,113.0,4.0,0.57,0.04,3114.3399999999815,3,245,1967.5900000000026,114.18999999999998,347.74,0.0,316.16000000000014,0.0,0.0,64.35000000000001,3,1,1,5,Mid-value,35-44,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown
1069,1,0,7.0,2.0,4.0,1.0,0.0,114.0,0.0,0.0,0.0,3433.2699999999913,30,55,1527.7500000000027,50.349999999999994,174.47000000000006,0.0,786.3400000000008,29.71,0.0,490.68000000000006,3,0,1,4,Mid-value,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
1070,1,0,8.0,5.0,2.0,1.0,0.0,115.0,0.0,0.0,0.0,5187.129999999959,3,177,2036.2900000000047,192.40999999999994,436.1300000000003,1324.07,609.9500000000006,28.900000000000002,3.15,97.73,3,1,1,5,Mid-value,35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1074,1,1,6.0,3.0,3.0,0.0,4.0,99.0,4.0,0.67,0.04,7769.219999999909,4,132,4539.739999999979,138.01,539.5700000000006,350.0,699.5500000000008,20.990000000000002,0.24,536.7700000000001,3,1,2,6,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,4,2
1076,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2241.010000000001,0,86,1232.1800000000005,113.79,103.63000000000001,0.0,357.71,1.0,10.19,280.1,3,0,0,3,Low-value,25-34,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
1081,1,1,8.0,3.0,3.0,2.0,2.0,139.0,2.0,0.25,0.01,10201.549999999876,12,139,4408.109999999971,433.0400000000002,775.9200000000016,29.43,1881.1200000000035,13.47,0.0,1591.3299999999997,3,1,2,6,Mid-value,55-64,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1082,1,0,6.0,4.0,1.0,1.0,0.0,85.0,0.0,0.0,0.0,2032.5400000000036,0,142,1488.7100000000016,50.49000000000001,39.830000000000005,116.02000000000001,68.83,0.0,0.0,80.54,3,1,0,4,Mid-value,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown
1084,1,0,6.0,4.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,2363.1599999999985,0,225,1346.1900000000012,69.8,87.77000000000001,0.0,324.40000000000015,2.99,18.349999999999998,212.73999999999995,3,1,0,4,Mid-value,25-34,U,35-49K,Unknown,2 Adults Kids,3,1
1091,1,0,5.0,3.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0,5617.399999999955,45,116,2105.0800000000045,118.97999999999998,265.8000000000002,1561.1900000000003,648.6500000000003,2.99,0.0,332.94,3,1,2,6,Mid-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
1094,1,0,8.0,3.0,3.0,2.0,0.0,146.0,0.0,0.0,0.0,5935.569999999952,2,95,3092.689999999994,541.7700000000001,307.85000000000014,50.0,315.03000000000003,5.880000000000001,2.99,753.0900000000001,3,0,2,5,Mid-value,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+
1103,1,0,6.0,3.0,2.0,1.0,0.0,81.0,0.0,0.0,0.0,6104.189999999943,3,204,3074.8099999999927,215.0200000000001,114.51999999999995,1103.3400000000001,1186.4000000000005,15.919999999999998,0.0,27.950000000000003,3,1,2,6,Mid-value,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1
1113,1,1,7.0,4.0,3.0,0.0,5.0,117.0,5.0,0.71,0.04,4391.299999999967,1,176,2855.0099999999925,40.1,518.1100000000002,90.72,292.25000000000006,129.98,0.0,347.90000000000003,3,1,1,5,Mid-value,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1
1120,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1737.8400000000024,2,87,1101.7700000000007,54.870000000000005,101.92999999999996,32.28,141.84999999999994,17.81,0.0,125.61,3,0,0,3,Low-value,35-44,B,Under 15K,Renter,2 Adults Kids,4,2
1123,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3915.809999999985,37,73,2167.7500000000027,204.72,333.4200000000003,0.0,447.02000000000015,0.0,0.0,265.21,3,0,1,4,Mid-value,55-64,A,15-24K,Unknown,Single Female,2,None/Unknown
1128,1,0,7.0,4.0,2.0,1.0,0.0,117.0,0.0,0.0,0.0,3026.999999999996,1,234,1437.170000000003,138.60000000000002,185.91000000000005,69.05,577.1700000000002,161.14,1.97,34.12,3,1,1,5,Mid-value,25-34,U,75-99K,Unknown,2 Adults Kids,3,1
1130,1,1,6.0,5.0,0.0,1.0,1.0,114.0,1.0,0.17,0.01,6563.149999999924,0,362,3220.3699999999926,406.0700000000001,512.0600000000005,20.0,839.1400000000009,42.57,19.33,740.2600000000001,3,2,2,7,High-value,55-64,U,25-34K,Renter,2 Adults Kids,3,1
1131,1,0,4.0,1.0,2.0,1.0,0.0,67.0,0.0,0.0,0.0,3034.7699999999913,1,102,1474.3800000000026,24.509999999999998,141.74,0.0,675.8800000000002,0.0,28.53,364.16999999999996,3,0,1,4,Mid-value,45-54,B,50-74K,Homeowner,2 Adults Kids,3,1
1135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.8800000000001,5,64,538.8699999999998,0.0,16.959999999999997,26.0,62.55,2.0,0.0,24.23,3,0,0,3,Low-value,45-54,U,50-74K,Unknown,Unknown,2,1
1137,1,0,4.0,3.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,2121.8900000000017,3,134,742.9400000000013,1.94,131.98,57.01,935.4500000000007,4.94,2.63,85.84,3,1,0,4,Mid-value,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown
1138,1,0,6.0,5.0,1.0,0.0,0.0,88.0,0.0,0.0,0.0,4546.369999999972,0,212,3014.7099999999955,416.8900000000002,34.51,0.0,616.6299999999994,0.0,43.5,243.12999999999997,3,1,1,5,Mid-value,35-44,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown
1142,1,1,10.0,3.0,5.0,2.0,1.0,180.0,1.0,0.1,0.01,15178.959999999857,1,284,8522.069999999905,1148.5500000000015,824.6400000000002,1244.6899999999998,965.950000000001,34.57,51.0,1129.490000000001,3,2,3,8,High-value,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
1146,1,1,9.0,3.0,5.0,1.0,12.0,142.0,12.0,1.33,0.08,8854.639999999972,0,345,4075.2699999999954,134.06999999999996,321.0200000000003,1212.5600000000002,1264.7400000000007,18.819999999999997,79.33999999999999,355.7799999999999,3,2,2,7,High-value,35-44,B,35-49K,Homeowner,1 Adult Kids,4,3+
